2026-02-12 02:43:34 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-25 21:25:50 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-25 21:27:41 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 111.63, speed: 1.389 page/s
2026-02-25 21:27:52 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260225_212536/auto
2026-02-25 21:27:53 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-25 21:28:24 | INFO     | main:add_process_time_header:141 | request completed: POST http://127.0.0.1:8008/ingest status=200 time=168.0665s
2026-02-25 21:43:51 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-25 21:46:35 | INFO     | main:add_process_time_header:137 | request started: POST http://127.0.0.1:8008/ingest
2026-02-25 21:47:45 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-25 21:48:06 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 18.1, speed: 8.564 images/s
2026-02-25 21:48:06 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-25 21:48:07 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-25 21:48:07 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-25 21:48:21 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-25 21:48:21 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 14.185442209243774
2026-02-25 21:51:02 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 176.11, speed: 0.88 page/s
2026-02-25 21:51:22 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260225_214745/auto
2026-02-25 21:51:23 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 09:48:06 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 09:48:23 | INFO     | main:add_process_time_header:137 | request started: POST http://127.0.0.1:8008/ingest
2026-02-26 09:48:23 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-26 09:48:34 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 10.67, speed: 14.527 images/s
2026-02-26 09:48:34 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-26 09:48:35 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-26 09:48:35 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-26 09:48:42 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-26 09:48:42 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 7.333946466445923
2026-02-26 09:50:40 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 125.79, speed: 1.232 page/s
2026-02-26 09:50:50 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260226_094823/auto
2026-02-26 09:50:51 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 09:51:26 | INFO     | main:add_process_time_header:141 | request completed: POST http://127.0.0.1:8008/ingest status=200 time=182.9471s
2026-02-26 10:07:09 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 10:09:00 | INFO     | main:add_process_time_header:146 | request started: POST http://127.0.0.1:8008/ingest
2026-02-26 10:09:17 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-26 10:09:37 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 17.24, speed: 8.991 images/s
2026-02-26 10:09:37 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-26 10:09:38 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-26 10:09:38 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-26 10:09:52 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-26 10:09:52 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 13.949831008911133
2026-02-26 10:12:28 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 170.29, speed: 0.91 page/s
2026-02-26 10:12:47 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260226_100917/auto
2026-02-26 10:12:48 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 10:36:03 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 10:36:56 | INFO     | main:add_process_time_header:146 | request started: POST http://127.0.0.1:8008/ingest
2026-02-26 10:37:01 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-26 10:37:16 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 12.12, speed: 12.789 images/s
2026-02-26 10:37:16 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-26 10:37:17 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-26 10:37:17 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-26 10:37:26 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-26 10:37:26 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 9.672012329101562
2026-02-26 10:39:27 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 131.12, speed: 1.182 page/s
2026-02-26 10:39:38 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260226_103701/auto
2026-02-26 10:39:39 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 11:17:31 | INFO     | main:add_process_time_header:150 | request completed: POST http://127.0.0.1:8008/ingest status=200 time=2429.7501s
2026-02-26 11:44:21 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 11:44:31 | INFO     | main:add_process_time_header:170 | request started: POST http://127.0.0.1:8008/ingest
2026-02-26 11:44:31 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-26 11:44:42 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 10.51, speed: 14.748 images/s
2026-02-26 11:44:42 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-26 11:44:42 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-26 11:44:42 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-26 11:44:50 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-26 11:44:50 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 7.557562351226807
2026-02-26 11:46:52 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 130.16, speed: 1.191 page/s
2026-02-26 11:47:02 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260226_114431/auto
2026-02-26 11:47:03 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 11:47:40 | INFO     | main:add_process_time_header:174 | request completed: POST http://127.0.0.1:8008/ingest status=200 time=189.4581s
2026-02-26 11:49:23 | INFO     | main:add_process_time_header:170 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 11:49:23 | INFO     | main:add_process_time_header:174 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=422 time=0.0029s
2026-02-26 11:50:15 | INFO     | main:add_process_time_header:170 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 11:50:15 | INFO     | main:add_process_time_header:174 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=422 time=0.0020s
2026-02-26 11:50:35 | INFO     | main:add_process_time_header:170 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 11:50:35 | INFO     | main:add_process_time_header:174 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=422 time=0.0019s
2026-02-26 11:51:18 | INFO     | main:add_process_time_header:170 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 11:51:25 | INFO     | main:add_process_time_header:174 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=503 time=7.4381s
2026-02-26 11:53:00 | INFO     | main:add_process_time_header:170 | request started: GET http://127.0.0.1:8008/kg/status
2026-02-26 11:53:00 | INFO     | main:add_process_time_header:174 | request completed: GET http://127.0.0.1:8008/kg/status status=200 time=0.1131s
2026-02-26 11:57:03 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 11:57:51 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 11:58:22 | ERROR    | main:lifespan:82 | neo4j init failed: Couldn't connect to 127.0.0.1:7687 (resolved to ('127.0.0.1:7687',)):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2026-02-26 16:18:42 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 16:19:16 | ERROR    | main:lifespan:82 | neo4j init failed: Couldn't connect to 127.0.0.1:7474 (resolved to ('127.0.0.1:7474',)):
Cannot to connect to Bolt service on ResolvedIPv4Address(('127.0.0.1', 7474)) (looks like HTTP)
2026-02-26 16:20:23 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 16:20:23 | ERROR    | main:lifespan:82 | neo4j init failed: URI scheme 'http' is not supported. Supported URI schemes are ['bolt', 'bolt+ssc', 'bolt+s', 'neo4j', 'neo4j+ssc', 'neo4j+s']. Examples: bolt://host[:port] or neo4j://host[:port][?routing_context]
2026-02-26 16:23:43 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 16:23:57 | INFO     | main:add_process_time_header:176 | request started: GET http://127.0.0.1:8008/kg/status
2026-02-26 16:23:58 | INFO     | main:add_process_time_header:180 | request completed: GET http://127.0.0.1:8008/kg/status status=200 time=0.1383s
2026-02-26 16:27:39 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/ingest
2026-02-26 16:27:39 | WARNING  | mineru.utils.pdf_page_id:get_end_page_id:8 | end_page_id is out of range, use images length
2026-02-26 16:27:50 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:113 | load images cost: 10.79, speed: 14.365 images/s
2026-02-26 16:27:50 | INFO     | mineru.backend.pipeline.pipeline_analyze:doc_analyze:129 | Batch 1/1: 155 pages/155 pages
2026-02-26 16:27:51 | INFO     | mineru.backend.pipeline.pipeline_analyze:batch_image_analyze:189 | GPU Memory: 24 GB, Batch Ratio: 16. 
2026-02-26 16:27:51 | INFO     | mineru.backend.pipeline.model_init:__init__:209 | DocAnalysis init, this may take some times......
2026-02-26 16:28:02 | INFO     | mineru.backend.pipeline.model_init:__init__:271 | DocAnalysis init done!
2026-02-26 16:28:02 | INFO     | mineru.backend.pipeline.pipeline_analyze:custom_model_init:65 | model init cost: 10.732164859771729
2026-02-26 16:30:01 | DEBUG    | mineru.backend.pipeline.pipeline_analyze:doc_analyze:136 | infer finished, cost: 130.76, speed: 1.185 page/s
2026-02-26 16:30:12 | INFO     | mineru.cli.common:_process_output:168 | local output dir is ./output/建筑照明设计_260226_162739/auto
2026-02-26 16:30:13 | INFO     | mineru.cli.gradio_app:to_markdown:122 | Compression successful
2026-02-26 16:31:03 | INFO     | main:add_process_time_header:180 | request completed: POST http://127.0.0.1:8008/ingest status=200 time=203.7821s
2026-02-26 16:54:48 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 16:54:48 | INFO     | main:add_process_time_header:180 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=422 time=0.0040s
2026-02-26 16:55:18 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 16:55:25 | INFO     | main:add_process_time_header:180 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=200 time=6.9075s
2026-02-26 16:56:17 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 16:56:24 | INFO     | main:add_process_time_header:180 | request completed: POST http://127.0.0.1:8008/kg/llm-query status=200 time=6.7304s
2026-02-26 16:59:04 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 17:25:12 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/kg/llm-query
2026-02-26 17:33:10 | INFO     | preprocess.logger:setup_logging:66 | 日志系统已初始化，日志级别: INFO，日志目录: /home/chen/punchy/CAD_knowledge_service/logs
2026-02-26 17:34:15 | INFO     | main:add_process_time_header:176 | request started: POST http://127.0.0.1:8008/kg/llm-query
